id,name,description,reviews,rating,link,email,phone,website,featured_image,ranking,address,detailed_address,latitude,longitude,reviews_per_rating,review_keywords,is_open,open_hours,menu_link,delivery_url,price_range,cuisines,diets,meal_types,dining_options,owner_types,top_tags
8787020,Sushi Itto,"Japanese Food and Teppanyaki Grills. We offer a subtle combination of flavors from the Orient mixed with our mexican culture. We offer Sushi Rolls, Yakimeshi, Nigiris, Yakitoris and we have 3 Tappanyaki Grills.",36,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d8787020-Reviews-Sushi_Itto-Torreon_Northern_Mexico.html,jorgepg@maquirent.com,+52 871 845 7384,http://www.facebook.com/sushiitto.torreon,https://media-cdn.tripadvisor.com/media/photo-o/09/a0/05/98/sushi-itto-torreon.jpg,"{""current_rank"": 33, ""total"": 784}","Boulevard Independencia Esquina Con Feliciano Cobian, Torreon 27140 Mexico","{""street"": ""Boulevard Independencia, Esquina Con Feliciano Cobian"", ""city"": ""Torreon"", ""postal_code"": ""27140"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.55393,-103.44161,"{""1"": 2, ""2"": 1, ""3"": 5, ""4"": 5, ""5"": 23}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}]}",,,$$ - $$$,"[""Japanese"", ""Seafood"", ""Sushi""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner"", ""Late Night""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Parking Available"", ""Street Parking"", ""Validated Parking"", ""Television"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""American Express"", ""Mastercard"", ""Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Japanese"", ""Seafood"", ""Vegetarian friendly""]"
6885970,Baldoria,,46,3.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d6885970-Reviews-Baldoria-Torreon_Northern_Mexico.html,,+52 871 182 0202,http://www.baldoria.mx/,https://media-cdn.tripadvisor.com/media/photo-o/0d/53/92/3a/baldoria.jpg,"{""current_rank"": 47, ""total"": 784}","Independencia 3699 Local 22 Col el fresno, Torreon Mexico","{""street"": ""Independencia 3699 Local 22, Col el fresno"", ""city"": ""Torreon"", ""postal_code"": null, ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.577946,-103.40904,"{""1"": 4, ""2"": 6, ""3"": 10, ""4"": 10, ""5"": 16}",[],,,,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=230404445&geo=6885970&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720653&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ83IS-ZKcYZhJHwcg9AvDSlBDo4VtVxKxIxUecW5lg6V0&cs=145cdd08b2610386d68ec8d371bc2f1e5_Z1Z,$$ - $$$,"[""Italian"", ""Pizza"", ""European""]",[],"[""Lunch"", ""Dinner""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Italian"", ""Pizza""]"
10814446,Las Ventanas,"Las Ventanas tiene un concepto unico en buffet que satisface hasta los mas exigentes paladares. Contamos con una amplia barra de ensaladas, variedad de platillos de cocina internacional, estaciones en cuatro diferentes ventanas con especialidades en grill, mexicano, italiano y alta reposteria, sin olvidar nuestra ya tradicional Mariscada de los viernes e inigualable Brunch Dominical. Tenemos musica en vivo de jueves a sabado de 7:00 a 11:00 pm. Podemos apoyarlo con eventos externos con los siguientes servicios: catering, eventos sociales y empresariales. Para su comodidad, contamos con amplio estacionamiento techado y al aire libre. !Ven y disfruta de una exquisita comida en el punto de reunion, Crowne Plaza Torreon!",3,3.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d10814446-Reviews-Las_Ventanas-Torreon_Northern_Mexico.html,,+52 871 729 9600,http://www.hotelesmilenium.com/crowne-plaza,https://media-cdn.tripadvisor.com/media/photo-o/12/78/ae/47/una-increible-barra-de.jpg,"{""current_rank"": 147, ""total"": 784}","Blvd. Torreon- Matamoros #4050 Col. Ex Hacienda Antigua Los Anges Hotel Crowne Plaza Torreon, Torreon 27260 Mexico","{""street"": ""Blvd. Torreon- Matamoros #4050 Col. Ex Hacienda Antigua Los Anges, Hotel Crowne Plaza Torreon"", ""city"": ""Torreon"", ""postal_code"": ""27260"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.534752,-103.40474,"{""1"": 0, ""2"": 1, ""3"": 1, ""4"": 0, ""5"": 1}",[],True,"{""sun"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""mon"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""tue"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""wed"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""thu"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""fri"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}], ""sat"": [{""open"": ""06:00:00"", ""close"": ""01:00:00""}]}",,,$$ - $$$,"[""Italian"", ""Mexican"", ""International""]",[],"[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Buffet"", ""Seating"", ""Parking Available"", ""Validated Parking"", ""Television"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""American Express"", ""Mastercard"", ""Visa"", ""Free Wifi""]",[],"[""Mid-range"", ""Italian"", ""Mexican""]"
11712427,Gordy Mania,,7,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d11712427-Reviews-Gordy_Mania-Torreon_Northern_Mexico.html,,+52 871 721 8697,https://www.facebook.com/462151420594626,https://media-cdn.tripadvisor.com/media/photo-o/0e/38/b8/94/gordy-mania.jpg,"{""current_rank"": 62, ""total"": 784}","Avenida Paseo De La Rosita 601, Torreon 27250 Mexico","{""street"": ""Avenida Paseo De La Rosita 601"", ""city"": ""Torreon"", ""postal_code"": ""27250"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.524979,-103.41521,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 4, ""5"": 3}",[],,,,,$,"[""Mexican""]",[],[],"[""Takeout""]",[],"[""Cheap Eats"", ""Mexican""]"
7347594,Arabiga,,10,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d7347594-Reviews-Arabiga-Torreon_Northern_Mexico.html,,+52 871 750 8166,http://www.arabiga.com.mx,https://media-cdn.tripadvisor.com/media/photo-o/07/16/4d/cd/getlstd-property-photo.jpg,"{""current_rank"": 53, ""total"": 784}","Perif. Raul Lopez 600, Torreon Mexico","{""street"": ""Perif. Raul Lopez 600"", ""city"": ""Torreon"", ""postal_code"": null, ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.56946,-103.38573,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 4, ""5"": 6}",[],,,http://www.arabiga.com.mx/menu--arabiga.html,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=232276818&geo=7347594&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720653&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ8Uc04DLdHlNARVlJgehRdvWQD0Ho72j-QP0mzN1SjKCU&cs=113b25c85dc93e8b74bee1cf4aab54bbd_AqW,$,"[""Lebanese"", ""Mediterranean"", ""Middle Eastern""]",[],[],[],[],"[""Cheap Eats"", ""Lebanese"", ""Mediterranean""]"
7283476,Los Mariskoos del Huari,,8,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d7283476-Reviews-Los_Mariskoos_del_Huari-Torreon_Northern_Mexico.html,administracion@losmariskoos.com,+52 871 750 8150,http://www.losmariskoos.com,https://media-cdn.tripadvisor.com/media/photo-o/08/04/57/77/huari-chick-torreon.jpg,"{""current_rank"": 81, ""total"": 784}","Nueva Laguna Nte., 27110 Torreon, Coah. Periferico Raul Lopez Sanchez 8901 Periferico Raul Lopez Sanchez 8901, Torreon 27110 Mexico","{""street"": ""Nueva Laguna Nte., 27110 Torreon, Coah. Periferico Raul Lopez Sanchez 8901, Periferico Raul Lopez Sanchez 8901"", ""city"": ""Torreon"", ""postal_code"": ""27110"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.53282,-103.44706,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 4, ""5"": 3}",[],True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""20:30:00""}]}",https://www.losmariskoos.com/menu,,$$ - $$$,"[""Seafood""]",[],"[""Breakfast"", ""Lunch"", ""Dinner""]",[],[],"[""Mid-range"", ""Seafood""]"
2561821,Galpao do Brasil,,52,3.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d2561821-Reviews-Galpao_do_Brasil-Torreon_Northern_Mexico.html,,+52 73331407333141,http://es-es.facebook.com/pages/GALPAO-DO-BRASIL/163639693699421?sk=info,https://media-cdn.tripadvisor.com/media/photo-m/1280/14/81/a4/52/ensalada.jpg,"{""current_rank"": 79, ""total"": 784}","Periferico Raul Lopez Sanchez 300, Torreon 27019 Mexico","{""street"": ""Periferico Raul Lopez Sanchez 300"", ""city"": ""Torreon"", ""postal_code"": ""27019"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.54106,-103.37099,"{""1"": 5, ""2"": 6, ""3"": 11, ""4"": 24, ""5"": 6}",[],,,,,$$ - $$$,"[""Steakhouse"", ""Brazilian""]",[],"[""Dinner""]","[""Reservations"", ""Seating"", ""Validated Parking"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Steakhouse"", ""Brazilian""]"
8446376,El Sureno,,39,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d8446376-Reviews-El_Sureno-Torreon_Northern_Mexico.html,,+52 871 213 5121,https://www.facebook.com/144759512202542,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/07/60/d2/el-sureno.jpg,"{""current_rank"": 48, ""total"": 784}","Calle Gonzalez Ortega 272 Centro, Torreon 27000 Mexico","{""street"": ""Calle Gonzalez Ortega 272, Centro"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.538593,-103.44667,"{""1"": 4, ""2"": 0, ""3"": 6, ""4"": 12, ""5"": 17}",[],True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""18:00:00""}], ""mon"": [], ""tue"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Mexican""]",[],"[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Seating"", ""Table Service""]",[],"[""Mid-range"", ""Mexican""]"
27130007,Puccinos,,2,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d27130007-Reviews-Puccinos-Torreon_Northern_Mexico.html,,+52 871 251 6765,https://www.instagram.com/puccinosmexico?igsh=eg9qnhpjbthuntyw,https://media-cdn.tripadvisor.com/media/photo-w/2b/38/5f/85/caption.jpg,"{""current_rank"": 71, ""total"": 784}","Blvrd Independencia 3696 Local 6, Torreon 27018 Mexico","{""street"": ""Blvrd Independencia 3696, Local 6"", ""city"": ""Torreon"", ""postal_code"": ""27018"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.577003,-103.40836,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""tue"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""wed"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}]}",,,,"[""Pizza""]",[],"[""Lunch"", ""Dinner"", ""Late Night"", ""Drinks""]",[],[],"[""Pizza""]"
23022668,Cafe Sore,,3,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d23022668-Reviews-Cafe_Sore-Torreon_Northern_Mexico.html,cafeteria.sore@gmail.com,+52 871 222 2455,,https://media-cdn.tripadvisor.com/media/photo-o/1c/b3/de/56/bebidas-con-tapioca.jpg,"{""current_rank"": 63, ""total"": 784}","275, Trevino A 100 M Del Teleferico, Entre Juarez Y Morelos, Torreon 27000 Mexico","{""street"": ""275, Trevino, A 100 M Del Teleferico, Entre Juarez Y Morelos"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.53881,-103.45682,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",[],,,,,$,"[""Cafe"", ""Fast Food""]",[],[],[],[],"[""Cheap Eats"", ""Cafe"", ""Fast Food""]"
3490116,El Costenito,,46,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d3490116-Reviews-El_Costenito-Torreon_Northern_Mexico.html,,+52 871 750 6950,http://www.facebook.com/costenitolaguna/,https://media-cdn.tripadvisor.com/media/photo-o/0a/30/c5/6a/el-costenito.jpg,"{""current_rank"": 35, ""total"": 784}","Independencia 3690, Torreon 08100 Mexico","{""street"": ""Independencia 3690"", ""city"": ""Torreon"", ""postal_code"": ""08100"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.577522,-103.408646,"{""1"": 1, ""2"": 5, ""3"": 11, ""4"": 15, ""5"": 14}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""tue"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""wed"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""02:00:00""}]}",,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=232278098&geo=3490116&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720654&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ82uJET9l19Bex2wDw-XwhW1Q4wlDVWvSZn_TfSUYvCvw&cs=1cb4364243a6753c7929f9e569926d732_FRN,$$ - $$$,"[""Seafood""]",[],"[""Lunch"", ""Dinner"", ""Late Night""]","[""Reservations"", ""Seating"", ""Table Service""]",[],"[""Mid-range"", ""Seafood""]"
14212184,La Copa De Leche,,4,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d14212184-Reviews-La_Copa_De_Leche-Torreon_Northern_Mexico.html,,+52 871 716 8881,https://www.facebook.com/105829908939237,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/c9/16/9d/photo0jpg.jpg,"{""current_rank"": 75, ""total"": 784}","Calle Valdez Carrillo 359 Entre Av. Juarez y Av. Hidalgo, Torreon 27000 Mexico","{""street"": ""Calle Valdez Carrillo 359, Entre Av. Juarez y Av. Hidalgo"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.53752,-103.46242,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 3}",[],True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}]}",,,$$ - $$$,[],[],"[""Breakfast"", ""Lunch"", ""Dinner""]",[],[],"[""Mid-range""]"
27957786,Bonito Restaurant,"Somos un restaurant comprometido con la calidad, la innovacion y la autenticidad. Nuestra mision es crear un espacio acogedor donde la buena comida y el ambiente calido se unan para ofrecerte momentos inolvidables.",1,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d27957786-Reviews-Bonito_Restaurant-Torreon_Northern_Mexico.html,,+52 871 354 8123,https://bonitorestaurant.com.mx/,https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/08/6f/b7/ven-a-probar-nuestros.jpg,"{""current_rank"": 88, ""total"": 784}","Blvd. E. Lopez Sanchez, Los Vinedos, 27016 Torreon, Coah., Torreon 27023 Mexico","{""street"": ""Blvd. E. Lopez Sanchez, Los Vinedos, 27016 Torreon, Coah."", ""city"": ""Torreon"", ""postal_code"": ""27023"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.576387,-103.38125,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",[],True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""18:00:00""}], ""mon"": [], ""tue"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}]}",https://bonitorestaurant.com.mx/menu/,,$$$$,"[""Italian"", ""French"", ""Japanese"", ""Mediterranean""]",[],"[""Breakfast"", ""Lunch"", ""Dinner"", ""Drinks""]","[""Reservations"", ""Free off-street parking"", ""Television"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Wine and Beer"", ""American Express"", ""Mastercard"", ""Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Family style"", ""Non-smoking restaurants""]",[],"[""Fine Dining"", ""Italian"", ""French""]"
6795996,Los Farolitos Triangulito,,26,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d6795996-Reviews-Los_Farolitos_Triangulito-Torreon_Northern_Mexico.html,,+52 871 718 6999,,https://media-cdn.tripadvisor.com/media/photo-o/0e/b6/48/b1/guacamole.jpg,"{""current_rank"": 56, ""total"": 784}","Boulevard Independencia #600 Oriente, Torreon 27000 Mexico","{""street"": ""Boulevard Independencia #600 Oriente"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.552595,-103.44279,"{""1"": 4, ""2"": 1, ""3"": 2, ""4"": 6, ""5"": 13}",[],True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""23:45:00""}]}",,,$$ - $$$,"[""Mexican""]",[],"[""Breakfast"", ""Lunch"", ""Dinner""]","[""Delivery"", ""Takeout"", ""Outdoor Seating"", ""Seating"", ""Valet Parking"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Mexican""]"
7827961,Tio Riki,,30,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d7827961-Reviews-Tio_Riki-Torreon_Northern_Mexico.html,tioriki@gmail.com,+52 871 672 4632,https://www.facebook.com/227409094037981,https://media-cdn.tripadvisor.com/media/photo-o/09/67/7d/ae/photo0jpg.jpg,"{""current_rank"": 40, ""total"": 784}","Calle Feliciano Cobian 265, Torreon 27140 Mexico","{""street"": ""Calle Feliciano Cobian 265"", ""city"": ""Torreon"", ""postal_code"": ""27140"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.55538,-103.44535,"{""1"": 2, ""2"": 3, ""3"": 1, ""4"": 10, ""5"": 14}",[],,,,,$$ - $$$,"[""Steakhouse""]",[],"[""Dinner""]","[""Reservations"", ""Seating"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Steakhouse""]"
7589318,Sushi Star,,5,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d7589318-Reviews-Sushi_Star-Torreon_Northern_Mexico.html,,+52 871 228 0972,http://www.sushistar.com.mx,https://media-cdn.tripadvisor.com/media/photo-w/25/f5/bd/85/sushi-star.jpg,"{""current_rank"": 83, ""total"": 784}","Plaza La Cienega, Torreon Mexico","{""street"": ""Plaza La Cienega"", ""city"": ""Torreon"", ""postal_code"": null, ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.61383,-103.390236,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 1}",[],,,,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=230379077&geo=7589318&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720655&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ8xImgQP5m0vMCtvDOI1M07doFpeNMv73Ms43xhrHEoXs&cs=1075a0a1cbeed162b3c33ff27c48c9879_aqa,,"[""Japanese"", ""Sushi""]",[],[],[],[],"[""Japanese"", ""Sushi""]"
